#      face_x        face_y        face_z
         0.45      0.931242      0.843745
         0.45      0.931249       0.83125
         0.57      0.931247      0.831255
         0.57      0.943732      0.843744
         0.57      0.943741      0.831256
         0.57       0.93125       0.84375
         0.27      0.981262      0.818749
         0.27      0.993744      0.806253
         0.27      0.981263       0.80625
         0.27       0.99375       0.81875
         0.45      0.981248      0.806261
         0.45      0.993752      0.818744
         0.45      0.981252      0.818739
         0.91      0.969155      0.831321
         0.93      0.969155      0.831321
     0.928029      0.956564      0.844669
         0.93      0.958697      0.831379
         0.93       0.96898      0.843827
         0.91      0.981243      0.831332
         0.93      0.981243      0.831332
         0.93      0.993748      0.843761
     0.928885      0.994025      0.831194
         0.93      0.981267      0.843762
         0.91       1.03125      0.831279
         0.93       1.03125      0.831279
         0.93       1.04375      0.843755
         0.93       1.04371      0.831327
         0.93       1.03125      0.843751
         0.75       1.08111      0.806384
         0.75       1.09326      0.818807
         0.75       1.08116       0.81874
         0.91       1.08128      0.831348
     0.928909       1.08018      0.830987
         0.93       1.09374      0.843757
         0.93       1.09373      0.831314
     0.929126       1.08081      0.843988
         0.45       1.13133      0.806456
         0.45       1.14364      0.818624
         0.45       1.13126      0.818784
         0.45       1.10631      0.831258
         0.45       1.11881      0.843775
         0.45       1.11874      0.831214
     0.911452       1.11853      0.830868
     0.927837       1.11859      0.830796
         0.93       1.10614      0.843799
         0.93       1.10594      0.831459
         0.93       1.11805      0.843998
         0.87      0.631284      0.881189
         0.87      0.643837      0.893655
         0.87      0.643748      0.881261
         0.87      0.631362      0.893546
         0.39      0.668862        0.8813
         0.57      0.681245      0.868791
         0.57      0.693758      0.856266
         0.57      0.681364      0.856247
         0.57      0.693793      0.868735
         0.87      0.668645      0.881165
         0.87      0.656204      0.893723
         0.87      0.656246      0.881267
         0.87      0.668566      0.893658
         0.39       0.73126      0.868764
         0.39       0.73125       0.88125
         0.57      0.731247      0.881242
         0.57      0.743538      0.893711
         0.57      0.743648      0.881277
         0.57      0.731232      0.893745
         0.27      0.768756      0.881245
         0.25      0.756329      0.881196
         0.27      0.756384      0.893554
         0.25      0.768843      0.893657
         0.27      0.756329      0.881196
         0.25      0.768756      0.881245
         0.27      0.768843      0.893657
         0.27      0.781252      0.881248
         0.25       0.79375       0.88125
         0.25      0.781257      0.893746
         0.27      0.793751       0.89375
         0.25      0.781252      0.881248
         0.27       0.79375       0.88125
         0.27      0.781257      0.893746
         0.39      0.781253      0.868755
         0.39      0.781253      0.881245
         0.75      0.831255      0.856247
         0.75      0.843716      0.868738
         0.75      0.831255      0.868745
         0.87      0.831303       0.86871
         0.87      0.843744      0.856254
         0.87      0.831246      0.856254
         0.87      0.843761      0.868739
         0.45      0.893776       0.88125
         0.45      0.881681      0.893622
         0.45      0.881487       0.88121
         0.87        0.8812      0.881269
         0.87      0.893253      0.893671
         0.87      0.893284      0.881276
         0.87      0.881209       0.89375
         0.91      0.931297      0.881283
         0.93      0.931297      0.881283
         0.93      0.943685      0.893713
      0.92909      0.944334      0.880824
         0.93      0.931286      0.893745
         0.57      0.968257      0.881193
         0.57      0.956108      0.893636
         0.57      0.956162      0.881259
         0.57      0.968125      0.893535
         0.91      0.981252      0.868739
         0.93      0.981252      0.868739
         0.93       0.99375       0.85625
         0.93      0.981257      0.856254
         0.93      0.993749      0.868737
         0.91      0.981271      0.881076
         0.93      0.981271      0.881076
     0.927893      0.995062      0.894173
         0.93      0.993745      0.881085
     0.927943      0.980666      0.893127
         0.27       1.01875      0.881248
         0.25       1.00625       0.88125
         0.27       1.00625       0.89375
         0.25       1.01874      0.893746
         0.27       1.00625       0.88125
         0.25       1.01875      0.881248
         0.27       1.01874      0.893746
         0.27       1.03124      0.881245
         0.25       1.04367      0.881196
         0.25       1.03115      0.893657
         0.27       1.04361      0.893553
         0.25       1.03124      0.881245
         0.27       1.04367      0.881196
         0.27       1.03115      0.893657
         0.75        1.0314        0.8562
         0.75        1.0438      0.868728
         0.75       1.03145       0.86867
         0.91       1.03125       0.86872
         0.93       1.03125       0.86872
         0.93       1.04375       0.85625
         0.93       1.03125       0.85625
         0.93       1.04376       0.86873
         0.61       1.06626      0.881925
     0.627752       1.06822      0.880711
         0.63       1.05603      0.893886
         0.63       1.05592      0.881896
     0.628004       1.06909      0.894763
         0.45       1.10819      0.881268
         0.45       1.11916      0.893802
         0.45       1.11916      0.881187
         0.91       1.11856      0.881242
         0.93       1.11856      0.881242
     0.927922       1.10562      0.893236
         0.93       1.10631      0.881012
         0.93       1.11898      0.893352
         0.39      0.668717      0.918703
         0.39      0.668482      0.931066
         0.87      0.668352      0.931296
         0.87      0.656283      0.943776
         0.87      0.656313      0.931287
         0.87      0.668342      0.943865
         0.69       0.73114      0.931428
         0.27      0.781676      0.931108
         0.27      0.793917       0.94348
         0.27      0.793792      0.931223
         0.27        0.7818      0.943297
         0.57      0.768143      0.932211
         0.57       0.75621      0.943803
         0.57      0.756264      0.931214
         0.57      0.768464      0.944036
     0.688773       0.78034      0.931128
         0.27      0.818754      0.931245
         0.27      0.806279      0.943659
         0.27      0.806255      0.931243
         0.27      0.818749      0.943711
         0.27      0.831219      0.931293
         0.27      0.843643      0.943552
         0.27      0.843572      0.931476
         0.27      0.831227      0.943676
         0.39       0.83138       0.91862
         0.39      0.831684      0.930953
         0.75      0.831263      0.906226
         0.75      0.843785      0.918657
         0.75      0.831397      0.918475
         0.39      0.866038      0.918722
         0.87      0.880975      0.918602
         0.87      0.893302      0.906185
         0.87      0.881161       0.90622
         0.87      0.892535      0.918276
         0.87      0.868708      0.931084
         0.87      0.857329      0.942978
         0.87      0.856674      0.931153
         0.87      0.868704      0.943086
         0.57      0.931103      0.918475
         0.57      0.943631      0.906117
         0.57      0.931238      0.906226
         0.57      0.943425      0.918252
         0.91       0.93133      0.918695
         0.93       0.93133      0.918695
         0.93      0.943521      0.906173
         0.93      0.931278      0.906236
         0.93      0.943349      0.918699
         0.91      0.931526      0.931041
         0.93      0.931526      0.931041
         0.93      0.943343       0.94315
         0.93      0.943285      0.931181
     0.927953      0.930971      0.943807
         0.27      0.968781      0.931293
         0.27      0.956357      0.943552
         0.27      0.956428      0.931476
         0.27      0.968773      0.943676
         0.27      0.981246      0.931245
         0.27      0.993721      0.943659
         0.27      0.993745      0.931243
         0.27      0.981251      0.943711
         0.61      0.981365      0.918813
         0.63      0.981365      0.918813
         0.63      0.993779      0.906427
         0.63        0.9816      0.906615
         0.63      0.993759      0.918767
         0.61      0.981297      0.931256
         0.63      0.981297      0.931256
         0.63      0.993709      0.943675
         0.63      0.993748      0.931245
         0.63      0.981282      0.943737
         0.27       1.01832      0.931108
         0.27       1.00608      0.943479
         0.27       1.00621      0.931223
         0.27        1.0182      0.943298
         0.61       1.03125      0.918755
         0.63       1.03125      0.918755
         0.63       1.04375      0.906269
         0.63       1.03129      0.906325
         0.63       1.04375       0.91875
         0.61       1.03125      0.931245
         0.63       1.03125      0.931245
         0.63       1.04376      0.943711
         0.63       1.04375      0.931249
         0.63       1.03128      0.943655
         0.75       1.03123      0.906212
         0.75       1.04375      0.918747
         0.75        1.0313      0.918801
         0.75       1.05624       0.93123
         0.75        1.0687      0.943377
         0.75       1.06874       0.93122
     0.749242       1.09391      0.930562
         0.75       1.08113      0.943257
         0.75       1.08117      0.931227
         0.45       1.13125      0.906284
         0.45       1.14367      0.918785
         0.45       1.13126      0.918764
     0.610006       1.11862      0.931381
     0.629904       1.11862      0.931381
     0.629998       1.10625      0.943752
     0.629981       1.10624      0.931266
     0.629989       1.11874      0.943764
         0.45       1.15598      0.931359
         0.45       1.16822      0.943414
         0.45       1.16753      0.931678
         0.91        1.1812      0.918341
         0.93        1.1812      0.918341
         0.93       1.19375      0.906252
         0.93       1.18128      0.906321
         0.93       1.19365      0.918201
         0.39      0.581345      0.968965
         0.39      0.618759      0.969044
         0.39      0.618795      0.980865
         0.87      0.631747      0.981329
         0.87      0.643799      0.993718
         0.87      0.643791       0.98125
         0.87      0.631713      0.993717
         0.69      0.681276      0.981263
         0.57       0.73126       0.96872
         0.57       0.74375      0.956251
         0.57      0.731261      0.956252
         0.57      0.743757       0.96873
         0.57      0.718799      0.980805
         0.57      0.706805       0.99144
         0.57       0.70679      0.980839
         0.57      0.718802      0.991566
         0.69      0.731246      0.968743
         0.87      0.718302      0.981801
         0.87      0.706222      0.993791
         0.87      0.706107      0.981672
         0.87      0.718501      0.993916
         0.57      0.781247      0.981257
         0.57      0.793743      0.993732
         0.57      0.793742      0.981269
         0.57      0.781253      0.993737
         0.57      0.818655      0.981248
         0.57      0.806202      0.993666
         0.57      0.806233      0.981271
         0.57      0.818443      0.993446
         0.69      0.818647      0.968785
      0.31135      0.980951      0.980986
     0.327944      0.980888      0.980923
         0.33      0.993779      0.993768
         0.33      0.993946      0.981571
         0.33      0.981568      0.993941
         0.75      0.981301      0.956614
         0.75      0.993759      0.968729
         0.75      0.981287      0.968694
         0.31       1.01875      0.981303
         0.33       1.01875      0.981303
         0.33       1.00626      0.993735
         0.33        1.0063      0.981362
         0.33       1.01876      0.993733
         0.75       1.00626      0.980794
         0.75        1.0187      0.991544
         0.75       1.01871      0.980792
         0.31       1.08142      0.981926
         0.33       1.08142      0.981926
         0.33       1.09326      0.993809
         0.33       1.09331      0.981844
         0.33       1.08124       0.99385
         0.45       1.08162       0.95632
         0.45       1.09377      0.968757
         0.45       1.08144      0.968802
     0.610006       1.08138      0.968619
     0.629904       1.08138      0.968619
     0.629998       1.09375      0.956248
     0.629989       1.08126      0.956236
     0.629981       1.09376      0.968734
     0.610093       1.08168        0.9809
     0.627859       1.08008      0.981683
     0.627894       1.09496      0.994356
     0.629912        1.0938      0.981104
     0.625971       1.08019      0.993812
         0.45       1.10625       0.98125
         0.45        1.1187      0.993726
         0.45       1.11872      0.981243
     0.610242       1.13107      0.981072
      0.62812        1.1302      0.981167
         0.63       1.14379      0.993703
         0.63       1.14375      0.981242
     0.627168       1.12907      0.993455
         0.91       1.13245      0.981705
     0.927993       1.13063      0.982272
         0.93       1.14379      0.993797
         0.93       1.14394      0.981337
     0.927165        1.1289      0.994052
         0.61       1.16806      0.981027
         0.63       1.16806      0.981027
         0.63       1.15599      0.993663
         0.63       1.15615      0.981211
         0.63       1.16725       0.99331
         0.69      0.631819       1.01869
         0.69      0.631952         1.031
         0.39      0.668562       1.03146
         0.69      0.668746       1.03125
         0.87      0.681291       1.01873
         0.87      0.693751       1.00625
         0.87      0.681246       1.00625
         0.87      0.693757       1.01875
         0.87      0.681453       1.03119
         0.87      0.693792       1.04372
         0.87       0.69377       1.03124
         0.87      0.681672       1.04361
         0.69      0.718278       1.01857
         0.49       0.79375       1.03171
         0.49      0.781285        1.0438
         0.51       0.79375       1.03171
         0.51      0.781285        1.0438
         0.57      0.781294       1.01824
         0.57      0.793622       1.00598
         0.57      0.781241       1.00615
         0.57      0.793298       1.01753
         0.87      0.768733       1.03132
         0.87       0.75625       1.04375
         0.87      0.756245       1.03128
         0.87      0.768747       1.04376
         0.39      0.831762       1.03209
         0.49      0.806171       1.03175
         0.49      0.818713       1.04382
         0.51      0.806171       1.03175
         0.51      0.818713       1.04382
         0.87      0.818715       1.03127
         0.87      0.806245       1.04375
         0.87       0.80627       1.03131
         0.87       0.81866       1.04372
         0.31      0.981079       1.01806
         0.33      0.981079       1.01806
         0.33      0.993692       1.00601
         0.33      0.981325       1.00619
     0.327896      0.994572       1.01861
         0.45      0.981324       1.00631
         0.45      0.993771       1.01875
         0.45      0.981522       1.01861
         0.79      0.956875       1.03143
         0.79       0.96888       1.04327
         0.79      0.993768       1.03125
         0.79      0.981298       1.04338
         0.81      0.956875       1.03143
         0.81       0.96888       1.04327
         0.81      0.993768       1.03125
         0.81      0.981298       1.04338
         0.91      0.969224       1.03131
         0.93      0.969224       1.03131
     0.926093      0.955692       1.04395
     0.926071       0.95554       1.03106
         0.93      0.969248       1.04375
         0.45       1.00626       1.03123
         0.45       1.01871       1.04368
         0.45       1.01875       1.03125
         0.79       1.01879       1.00676
         0.79       1.00627       1.01883
         0.45       1.09355       1.03118
         0.45       1.08131       1.04361
         0.45       1.08124       1.03123
         0.91       1.08169       1.01909
         0.93       1.08169       1.01909
         0.93       1.09403       1.00684
         0.93       1.08272       1.00725
         0.93       1.09384       1.01884
         0.91       1.08138       1.03138
         0.93       1.08138       1.03138
         0.93       1.09375       1.04375
         0.93       1.09376       1.03126
     0.929113       1.08073       1.04408
         0.61        1.1338       1.01835
     0.627769       1.13173       1.01965
         0.63       1.14395       1.00615
     0.627999       1.13077       1.00523
         0.63       1.14412       1.01857
         0.91       1.11875       1.03125
     0.929113       1.11948        1.0308
         0.93       1.10625       1.04375
         0.93       1.10625       1.03125
         0.93       1.11875       1.04375
         0.91       1.16818       1.03113
         0.93       1.16818       1.03113
     0.928814       1.15504       1.04432
         0.93       1.15619       1.03121
         0.93       1.16801       1.04303
         0.39      0.633962       1.06872
         0.39       0.66875       1.06875
         0.69      0.668416       1.06866
         0.39      0.718677        1.0688
         0.39      0.718746       1.08125
         0.49      0.743883       1.08149
         0.49      0.731411       1.09373
         0.51      0.743883       1.08149
         0.51      0.731411       1.09373
         0.87      0.731254       1.06874
         0.87      0.743747       1.05624
         0.87       0.73125       1.05625
         0.87      0.743727        1.0687
         0.39      0.768783       1.08135
         0.49      0.756277        1.0813
         0.49       0.76875       1.09375
         0.51      0.756277        1.0813
         0.51       0.76875       1.09375
         0.39      0.831212       1.06875
         0.39      0.831207       1.08125
         0.79      0.843779       1.08134
         0.79       0.83128       1.09378
         0.81      0.843779       1.08134
         0.81       0.83128       1.09378
         0.31      0.881579       1.08171
         0.33      0.881579       1.08171
         0.33      0.893664       1.09373
         0.33      0.893832       1.08141
         0.33      0.881315       1.09384
         0.69      0.881129       1.08143
         0.79      0.856243       1.08129
         0.79      0.868557       1.09366
         0.81      0.856243       1.08129
         0.81      0.868557       1.09366
         0.49      0.931971        1.0574
         0.49      0.943843       1.06877
         0.51      0.931971        1.0574
         0.51      0.943843       1.06877
         0.61      0.931927       1.06903
         0.63      0.931927       1.06903
         0.63      0.943752       1.05695
     0.627831      0.931695       1.05609
         0.63      0.943758       1.06888
         0.61      0.931726       1.08139
         0.63      0.931726       1.08139
         0.63      0.943762       1.09376
         0.63      0.943763       1.08127
         0.63      0.931513       1.09383
         0.49      0.968721       1.05669
         0.49      0.956255       1.06878
         0.49      0.993702       1.08129
         0.49      0.981255       1.09375
         0.51      0.993702       1.08129
         0.51      0.981255       1.09375
         0.91      0.981362        1.0687
         0.93      0.981362        1.0687
         0.93      0.993718       1.05631
         0.93      0.981295       1.05625
         0.93      0.993755       1.06875
         0.91      0.981566       1.08104
         0.93      0.981566       1.08104
         0.93      0.993875       1.09318
         0.93       0.99378       1.08119
     0.927903      0.980279       1.09449
         0.79       1.03126       1.05625
         0.79       1.04375       1.06875
         0.81       1.03126       1.05625
         0.81       1.04375       1.06875
         0.91       1.03125       1.06875
         0.93       1.03125       1.06875
         0.93       1.04376       1.05629
         0.93       1.03128       1.05634
         0.93       1.04375       1.06875
         0.31       1.08128       1.06874
         0.33       1.08128       1.06874
         0.33       1.09375       1.05625
         0.33       1.08127       1.05624
         0.33       1.09375       1.06875
         0.79       1.06874       1.05628
         0.79       1.05625       1.06875
         0.91       1.06875       1.08125
         0.93       1.06875       1.08125
         0.93       1.05625       1.09373
         0.93       1.05625       1.08125
         0.93       1.06868        1.0937
         0.61        1.1812       1.06916
         0.63        1.1812       1.06916
      0.62779       1.19442       1.05749
         0.63       1.18112        1.0587
         0.63       1.19365        1.0693
         0.61       1.18128       1.08119
         0.63       1.18128       1.08119
         0.63       1.19384       1.09319
         0.63       1.19375       1.08125
     0.627986       1.18052       1.09472
         0.61       1.21854       1.08152
         0.63       1.21854       1.08152
         0.63       1.20624       1.09325
         0.63        1.2062       1.08132
         0.63        1.2186       1.09322
         0.69      0.631416       1.13155
         0.39      0.718817       1.11832
         0.39      0.768739       1.11874
         0.39      0.768679       1.13115
         0.49       0.76875       1.10625
         0.49      0.756261       1.11875
         0.49      0.781237       1.10625
         0.49      0.793541        1.1187
         0.51      0.781237       1.10625
         0.51      0.793541        1.1187
         0.69      0.831391       1.13172
         0.69      0.881253       1.11875
         0.79      0.856178       1.13127
         0.79      0.868338       1.14386
         0.81      0.856178       1.13127
         0.81      0.868338       1.14386
         0.61      0.931371       1.11868
         0.63      0.931371       1.11868
         0.63      0.943757       1.10625
         0.63      0.931362       1.10628
         0.63      0.943766       1.11873
         0.49      0.956658       1.13129
         0.49      0.968782       1.14375
         0.49      0.993749       1.13125
         0.49       0.98125       1.14375
         0.51      0.956658       1.13129
         0.51      0.968782       1.14375
         0.51      0.993749       1.13125
         0.51       0.98125       1.14375
         0.61       0.98125       1.13125
         0.63       0.98125       1.13125
         0.63       0.99375       1.14375
         0.63      0.993746       1.13125
         0.63      0.981258       1.14375
         0.49       1.00624       1.13125
         0.49       1.01871       1.14371
         0.51       1.00624       1.13125
         0.51       1.01871       1.14371
         0.61       1.03128       1.13139
     0.628866       1.03051       1.13095
         0.63       1.04375       1.14375
         0.63       1.04378       1.13131
         0.63       1.03125       1.14376
         0.79       1.04381       1.13127
         0.79       1.03148       1.14375
         0.81       1.04381       1.13127
         0.81       1.03148       1.14375
         0.61       1.06875       1.13125
         0.63       1.06875       1.13125
         0.63       1.05625       1.14375
         0.63       1.05625       1.13125
     0.629096       1.06936       1.14405
         0.79       1.08117       1.10627
         0.79       1.09321       1.11875
         0.79       1.05625       1.13125
         0.79       1.06874       1.14375
         0.81       1.08117       1.10627
         0.81       1.09321       1.11875
         0.81       1.05625       1.13125
         0.81       1.06874       1.14375
         0.31       1.13108       1.11859
         0.33       1.13108       1.11859
     0.329979       1.14341       1.10609
     0.329998       1.13121       1.10623
     0.329998       1.14302       1.11822
         0.31       1.11859       1.13108
         0.33       1.11859       1.13108
         0.33        1.1061       1.14345
         0.33       1.10626       1.13121
         0.33       1.11821       1.14303
         0.61        1.1185       1.13118
     0.629998        1.1185       1.13118
         0.63       1.10622       1.14374
     0.629999       1.10623       1.13125
         0.63       1.11833        1.1437
         0.69      0.718783       1.16876
         0.69      0.718861        1.1812
         0.69      0.731258       1.18125
         0.49       0.76875       1.15625
         0.49      0.756302       1.16873
         0.49      0.781243       1.15625
         0.49       0.79371       1.16875
         0.51      0.781243       1.15625
         0.51       0.79371       1.16875
         0.69       0.78125       1.16875
         0.69      0.781252       1.18124
         0.69      0.831248       1.16874
         0.79      0.818817       1.15626
         0.79      0.806422       1.16848
         0.79      0.831261       1.15625
         0.79      0.843747       1.16875
         0.81      0.831261       1.15625
         0.81      0.843747       1.16875
         0.31       0.88129       1.16875
         0.33       0.88129       1.16875
         0.33       0.89375       1.15625
         0.33      0.881282       1.15625
         0.33       0.89375       1.16875
         0.31      0.881298       1.18122
         0.33      0.881298       1.18122
     0.328927      0.894222       1.19398
         0.33      0.893757       1.18123
         0.33      0.881341       1.19334
         0.69      0.868342        1.1687
         0.69      0.868263       1.18119
         0.79       0.89362        1.1815
         0.79      0.881244       1.19376
         0.81       0.89362        1.1815
         0.81      0.881244       1.19376
         0.49      0.943881       1.18135
         0.49      0.931726       1.19381
         0.51      0.943881       1.18135
         0.51      0.931726       1.19381
         0.79      0.906133       1.18161
         0.79      0.918295       1.19404
         0.81      0.906133       1.18161
         0.81      0.918295       1.19404
     0.310005      0.968754       1.18136
     0.329914      0.968753       1.18136
      0.32999      0.956252       1.19376
     0.329914      0.956276       1.18142
     0.329991      0.968744       1.19376
         0.49      0.956257       1.18126
         0.49       0.96875       1.19375
         0.49      0.993716       1.18124
         0.49      0.981244       1.19374
         0.51      0.956257       1.18126
         0.51       0.96875       1.19375
         0.51      0.993716       1.18124
         0.51      0.981244       1.19374
         0.61      0.981285       1.16869
         0.63      0.981285       1.16869
         0.63      0.993747       1.15624
         0.63       0.98127       1.15624
         0.63      0.993718       1.16865
         0.61       1.03127       1.16864
         0.63       1.03127       1.16864
         0.63       1.04374       1.15624
         0.63       1.03125       1.15624
         0.63       1.04362       1.16858
         0.79       1.05626       1.18125
         0.79       1.06872       1.19366
         0.79       1.09359       1.18117
         0.79        1.0811       1.19347
         0.81       1.05626       1.18125
         0.81       1.06872       1.19366
         0.81       1.09359       1.18117
         0.81        1.0811       1.19347
         0.69      0.731723       1.21794
         0.49      0.768755       1.20625
         0.49      0.756314       1.21866
         0.49       0.78125       1.20625
         0.49      0.793743       1.21871
         0.49      0.793753       1.23081
         0.49      0.781279       1.24154
         0.51       0.78125       1.20625
         0.51      0.793743       1.21871
         0.51      0.793753       1.23081
         0.51      0.781279       1.24154
         0.79      0.868754       1.20624
         0.79      0.856346       1.21855
         0.79       0.88125       1.20625
         0.79       0.89375       1.21875
         0.81       0.88125       1.20625
         0.81       0.89375       1.21875
         0.31      0.931284        1.2187
         0.33      0.931284        1.2187
         0.33       0.94375       1.20625
         0.33      0.931258       1.20625
         0.33      0.943759       1.21873
         0.49       0.90654       1.23335
         0.49      0.918818       1.24392
         0.49      0.943784       1.23126
         0.49      0.931275       1.24377
         0.51       0.90654       1.23335
         0.51      0.918818       1.24392
         0.51      0.943784       1.23126
         0.51      0.931275       1.24377
         0.79      0.943617       1.23149
         0.79      0.931238       1.24374
         0.81      0.943617       1.23149
         0.81      0.931238       1.24374
         0.31      0.981252       1.23125
         0.33      0.981252       1.23125
         0.33      0.993702       1.24364
         0.33      0.993744       1.23124
         0.33       0.98126       1.24369
         0.31       1.01845       1.23105
         0.33       1.01845       1.23105
         0.33       1.00605       1.24343
         0.33       1.00621       1.23121
     0.327958       1.01891       1.24392
         0.79       1.03161       1.20616
         0.79       1.04374       1.21679
         0.81       1.03161       1.20616
         0.81       1.04374       1.21679
         0.31       1.08154       1.21831
      0.32798       1.07965       1.21981
         0.33       1.09361       1.20638
         0.33        1.0813       1.20619
         0.33       1.09387       1.21863
         0.31       1.11859       1.23137
     0.329998       1.11859       1.23137
     0.329998       1.10678       1.24303
         0.33       1.10638        1.2311
     0.329979       1.11887       1.24343
         0.49      0.843924       1.28129
         0.49       0.83169       1.29378
         0.51      0.843924       1.28129
         0.51       0.83169       1.29378
         0.49      0.855905       1.28122
         0.49      0.866559       1.29372
         0.51      0.855905       1.28122
         0.51      0.866559       1.29372
         0.79      0.881619       1.25617
         0.79      0.893784       1.26829
         0.81      0.881619       1.25617
         0.81      0.893784       1.26829
         0.49      0.931314       1.25603
         0.49       0.94371       1.26827
         0.51      0.931314       1.25603
         0.51       0.94371       1.26827
         0.79      0.918721       1.25616
         0.79      0.906171       1.26825
         0.49      0.968544         1.256
         0.49      0.956262       1.26825
         0.79       1.01841       1.25633
         0.79        1.0063       1.26872
         0.79        1.0065       1.28112
         0.79       1.01879        1.2937
         0.81        1.0065       1.28112
         0.81       1.01879        1.2937
         0.49      0.831796       1.30625
         0.49      0.843752       1.31866
         0.51      0.831796       1.30625
         0.51      0.843752       1.31866
     0.551559      0.754662      0.805184
     0.557949      0.759954      0.806479
     0.856941      0.757286      0.799574
     0.850767      0.756145      0.806855
         0.85      0.705987        1.0558
     0.504708      0.751244       1.05703
     0.509794      0.757684       1.05659
     0.809996       1.00632         1.055
     0.504672      0.950399        1.1065
     0.509769      0.957063       1.10611
         0.51       1.00602       1.10616
         0.51      0.956468       1.15683
     0.748424       0.95774      0.744154
      0.74315      0.956229      0.738703
     0.257843       0.84916       0.79388
     0.448528      0.894108      0.844506
     0.442238      0.886867      0.844132
         0.45       0.94347      0.806579
     0.257841       1.04936      0.845653
      0.44824       1.09253       0.80942
     0.748292       1.09151      0.843412
     0.742029       1.09674      0.844003
         0.75       1.04387      0.893769
     0.857747      0.838155      0.903833
     0.748265        1.0913      0.906279
      0.74202       1.09619      0.907198
     0.557757      0.743323       0.99979
     0.448632       1.04376       1.04295
     0.442213       1.04525       1.05022
     0.490206      0.757684       1.05659
     0.790004       1.00632         1.055
     0.490231      0.957063       1.10611
         0.49      0.993731       1.10626
         0.51      0.993731       1.10626
         0.49       1.00602       1.10616
         0.49      0.793718       1.19375
         0.51      0.793718       1.19375
         0.49      0.805838       1.19391
         0.51      0.805838       1.19391
     0.495363      0.940479       1.15509
     0.490275      0.945534        1.1567
     0.504637      0.940479       1.15509
     0.509725      0.945534        1.1567
         0.49      0.956468       1.15683
     0.256991      0.916658      0.760589
     0.250807       0.91862      0.754792
         0.27      0.918701      0.754782
     0.566166      0.759915      0.806503
         0.57      0.754691      0.805036
     0.866305      0.757482      0.799638
         0.87        0.7561      0.806886
         0.87       0.81873      0.818867
     0.856978      0.821355      0.801045
     0.850778      0.819317      0.807256
     0.866269      0.821622      0.801159
         0.87      0.819257      0.807266
         0.85       0.81873      0.818867
         0.55      0.906315       0.81882
         0.57      0.906315       0.81882
     0.925206       1.00541      0.819905
      0.91875       1.06622      0.815346
     0.912994       1.06809      0.819946
     0.923991       1.06693      0.819649
     0.851549       0.67091      0.857896
     0.857847      0.669115      0.852744
     0.866181       0.66905      0.852767
         0.87      0.671018      0.857875
         0.25      0.818342      0.855477
         0.27      0.818342      0.855477
     0.850622      0.868019      0.856092
         0.87      0.868007      0.856127
     0.251744      0.971556      0.854821
         0.27      0.971556      0.854784
     0.551692       0.96639      0.857398
     0.557967      0.971453      0.856284
     0.566183      0.971454      0.856296
         0.57      0.966394      0.857442
     0.266176      0.763998      0.917831
         0.27      0.770052      0.917095
     0.251552      0.770054      0.917142
     0.557821      0.760944      0.915618
     0.551471      0.754858      0.917772
         0.57      0.755003      0.918465
         0.25      0.818556      0.906302
         0.27      0.818556      0.906302
     0.251515      0.970026      0.905367
         0.27      0.970039      0.905668
      0.61875        1.0095      0.960093
     0.625255       1.00801      0.954915
     0.625181        1.0583       0.96685
     0.618745       1.05788      0.971364
     0.850785      0.656286       1.01762
     0.857013       0.65428       1.02394
     0.866266      0.654063       1.02383
         0.87      0.656356        1.0176
     0.312801       1.01872       1.01702
     0.325362       1.01857       1.01695
      0.31875       1.01717        1.0216
     0.325343       1.10396       1.01782
     0.927147       1.11784         1.007
         0.87      0.705987        1.0558
         0.87      0.768943       1.06858
         0.85      0.768943       1.06858
      0.31875       1.05388        1.0581
     0.324116       1.05708       1.05545
         0.81      0.856114       1.11877
     0.804855      0.873987       1.11629
     0.325254      0.904866       1.11843
         0.51      0.968879       1.10623
      0.62812      0.968769       1.10634
     0.509724       1.01698       1.10611
     0.504664       1.02213       1.10518
      0.61875       1.02115       1.11414
     0.612362       1.01968       1.11984
     0.625288       1.01901       1.11937
     0.923846       1.01959       1.10289
     0.323738      0.859017       1.15411
      0.31875      0.855345       1.15443
     0.326695       1.05662       1.20619
     0.323809       1.05609       1.21647
      0.31875       1.05637       1.22009
     0.809769      0.970909       1.25522
     0.804675      0.970479        1.2615
     0.732985      0.955939      0.739021
         0.73       0.95758        0.7444
         0.57      0.732357      0.793491
         0.57      0.781558      0.768802
         0.57      0.782454      0.757893
     0.566311      0.782018       0.78748
         0.57       0.78104      0.780475
         0.25      0.831119      0.793725
     0.266168       0.84915       0.79395
         0.27      0.842823       0.79348
         0.27      0.831119      0.793725
     0.557744      0.831165      0.798672
         0.57      0.844123       0.79391
     0.566212      0.831144      0.798658
         0.57      0.832211      0.792684
     0.256991      0.883342      0.760589
         0.27      0.881299      0.754782
         0.57      0.892997      0.757299
         0.57      0.880974      0.756114
         0.73      0.857516       0.75661
         0.73      0.881257      0.768754
         0.75      0.881257      0.768754
     0.442201      0.930954      0.788107
      0.44849      0.931335      0.794959
         0.43      0.931377      0.794965
         0.73      0.917809      0.780127
         0.75      0.906074      0.781345
     0.742162      0.924342      0.791195
     0.748379      0.917924       0.79211
         0.73      0.906074      0.781345
     0.749356      0.917873      0.780144
     0.733804      0.924332      0.791236
         0.73      0.917919      0.792075
